"Index Name","Date","Open","High","Low","Close"
"NIFTY METAL","31 Dec 2014","2649.30","2673.15","2647.30","2661.05"
"NIFTY METAL","30 Dec 2014","2676.20","2678.25","2637.25","2645.05"
"NIFTY METAL","29 Dec 2014","2626.45","2695.35","2626.45","2673.55"
"NIFTY METAL","26 Dec 2014","2606.60","2626.00","2580.10","2615.90"
"NIFTY METAL","24 Dec 2014","2613.45","2626.70","2594.60","2600.60"
"NIFTY METAL","23 Dec 2014","2666.95","2671.65","2608.20","2614.15"
"NIFTY METAL","22 Dec 2014","2643.30","2671.55","2630.45","2664.55"
"NIFTY METAL","19 Dec 2014","2600.65","2644.15","2600.65","2629.10"
"NIFTY METAL","18 Dec 2014","2566.10","2602.05","2565.60","2582.55"
"NIFTY METAL","17 Dec 2014","2501.35","2547.70","2466.35","2529.90"
"NIFTY METAL","16 Dec 2014","2595.35","2605.95","2492.50","2506.15"
"NIFTY METAL","15 Dec 2014","2602.25","2641.75","2596.80","2617.20"
"NIFTY METAL","12 Dec 2014","2678.75","2685.55","2623.55","2626.25"
"NIFTY METAL","11 Dec 2014","2679.75","2691.10","2649.35","2668.95"
"NIFTY METAL","10 Dec 2014","2683.50","2721.35","2677.90","2685.60"
"NIFTY METAL","09 Dec 2014","2751.30","2757.30","2680.70","2688.25"
"NIFTY METAL","08 Dec 2014","2803.25","2824.75","2757.10","2765.75"
"NIFTY METAL","05 Dec 2014","2818.60","2840.95","2800.45","2808.45"
"NIFTY METAL","04 Dec 2014","2815.95","2823.85","2779.80","2811.05"
"NIFTY METAL","03 Dec 2014","2812.05","2840.75","2801.70","2808.20"
"NIFTY METAL","02 Dec 2014","2761.10","2813.25","2761.10","2805.15"
"NIFTY METAL","01 Dec 2014","2834.00","2840.20","2766.45","2771.25"
"NIFTY METAL","28 Nov 2014","2830.20","2856.00","2824.00","2838.65"
"NIFTY METAL","27 Nov 2014","2833.10","2845.10","2817.75","2828.35"
"NIFTY METAL","26 Nov 2014","2799.90","2835.15","2791.80","2831.00"
"NIFTY METAL","25 Nov 2014","2840.55","2841.70","2756.75","2802.65"
"NIFTY METAL","24 Nov 2014","2829.50","2867.30","2829.50","2841.20"
"NIFTY METAL","21 Nov 2014","2791.80","2817.95","2774.10","2796.35"
"NIFTY METAL","20 Nov 2014","2819.70","2827.75","2774.95","2791.55"
"NIFTY METAL","19 Nov 2014","2886.65","2905.70","2809.65","2815.40"
"NIFTY METAL","18 Nov 2014","2845.75","2905.15","2845.75","2876.20"
"NIFTY METAL","17 Nov 2014","2850.05","2866.50","2829.50","2852.85"
"NIFTY METAL","14 Nov 2014","2786.05","2879.60","2785.55","2863.55"
"NIFTY METAL","13 Nov 2014","2821.15","2830.45","2780.60","2793.15"
"NIFTY METAL","12 Nov 2014","2846.70","2852.20","2807.05","2811.35"
"NIFTY METAL","11 Nov 2014","2849.45","2858.45","2826.40","2842.05"
"NIFTY METAL","10 Nov 2014","2855.65","2874.20","2817.90","2838.25"
"NIFTY METAL","07 Nov 2014","2875.25","2893.20","2839.90","2843.70"
