"Index Name","Date","Open","High","Low","Close"
"NIFTY METAL","31 Dec 2024","8590.7","8679.95","8573.35","8649.90"
"NIFTY METAL","30 Dec 2024","8720.85","8753.3","8584","8609.85"
"NIFTY METAL","27 Dec 2024","8820.5","8869.8","8707.65","8720.70"
"NIFTY METAL","26 Dec 2024","8835.9","8853.25","8757.75","8805.25"
"NIFTY METAL","24 Dec 2024","8875.3","8897","8786.8","8817.60"
"NIFTY METAL","23 Dec 2024","8902.05","8979.45","8828.45","8891.40"
"NIFTY METAL","20 Dec 2024","8981.8","9051.2","8788.95","8813.25"
"NIFTY METAL","19 Dec 2024","8901.35","8989.1","8854.7","8977.20"
"NIFTY METAL","18 Dec 2024","9207.5","9220.6","9030.65","9069.90"
"NIFTY METAL","17 Dec 2024","9332.8","9357.3","9171.15","9194.95"
"NIFTY METAL","16 Dec 2024","9446.45","9469.9","9311.7","9347.75"
"NIFTY METAL","13 Dec 2024","9460.7","9465.1","9239.1","9439.30"
"NIFTY METAL","12 Dec 2024","9522.55","9537.7","9417.4","9507.75"
"NIFTY METAL","11 Dec 2024","9483.4","9605.35","9450.15","9483.65"
"NIFTY METAL","10 Dec 2024","9496.95","9562.3","9427.85","9475.35"
"NIFTY METAL","09 Dec 2024","9397.6","9462.4","9299.85","9455.25"
"NIFTY METAL","06 Dec 2024","9300.3","9416.6","9270.1","9397.15"
"NIFTY METAL","05 Dec 2024","9251.4","9325.45","9154.65","9282.75"
"NIFTY METAL","04 Dec 2024","9264.7","9283.65","9155.85","9230.10"
"NIFTY METAL","03 Dec 2024","9175.05","9261.9","9169.65","9246.25"
"NIFTY METAL","02 Dec 2024","9032.5","9143.6","8996.3","9133.60"
"NIFTY METAL","29 Nov 2024","8994.55","9074.2","8955.35","9034.00"
"NIFTY METAL","28 Nov 2024","9020.45","9074.85","8947","8964.85"
"NIFTY METAL","27 Nov 2024","8930.2","9004.05","8864.1","8987.35"
"NIFTY METAL","26 Nov 2024","8907.3","8981.05","8867.3","8916.70"
"NIFTY METAL","25 Nov 2024","8973.6","8978.95","8865.95","8883.00"
"NIFTY METAL","22 Nov 2024","8712.1","8872.15","8658.35","8846.20"
"NIFTY METAL","21 Nov 2024","8816.05","8832.5","8652.15","8717.40"
"NIFTY METAL","19 Nov 2024","9017.35","9067.8","8897.55","8920.35"
"NIFTY METAL","18 Nov 2024","8918.3","9129.65","8894.8","8996.65"
"NIFTY METAL","14 Nov 2024","8866.8","8948.6","8812.9","8828.70"
"NIFTY METAL","13 Nov 2024","9039.25","9061.45","8802.2","8836.75"
"NIFTY METAL","12 Nov 2024","9266.15","9304.45","9049.9","9078.50"
"NIFTY METAL","11 Nov 2024","9281.6","9294.35","9166.3","9216.25"
"NIFTY METAL","08 Nov 2024","9432.4","9473.8","9262.35","9308.90"
"NIFTY METAL","07 Nov 2024","9646.25","9657.75","9355.9","9392.85"
"NIFTY METAL","06 Nov 2024","9557.7","9671.25","9399.85","9656.45"
"NIFTY METAL","05 Nov 2024","9245.5","9525.3","9234.1","9505.40"
"NIFTY METAL","04 Nov 2024","9393.5","9398.7","9118.7","9242.90"
"NIFTY METAL","01 Nov 2024","9376.8","9414.7","9371.75","9390.30"
"NIFTY METAL","31 Oct 2024","9338.95","9365.6","9279.45","9326.85"
"NIFTY METAL","30 Oct 2024","9305.35","9427.85","9267.75","9342.45"
"NIFTY METAL","29 Oct 2024","9297.7","9358.25","9097.3","9338.75"
