"Index Name","Date","Open","High","Low","Close"
"NIFTY METAL","31 Dec 2013","2503.25","2506.70","2484.30","2486.60"
"NIFTY METAL","30 Dec 2013","2496.65","2501.50","2477.45","2491.70"
"NIFTY METAL","27 Dec 2013","2468.05","2483.55","2464.85","2475.60"
"NIFTY METAL","26 Dec 2013","2442.25","2472.90","2442.25","2461.05"
"NIFTY METAL","24 Dec 2013","2466.35","2471.20","2442.20","2449.65"
"NIFTY METAL","23 Dec 2013","2437.35","2484.55","2436.50","2473.35"
"NIFTY METAL","20 Dec 2013","2417.25","2438.40","2416.20","2435.15"
"NIFTY METAL","19 Dec 2013","2428.95","2450.15","2414.45","2421.95"
"NIFTY METAL","18 Dec 2013","2399.65","2432.55","2394.95","2417.70"
"NIFTY METAL","17 Dec 2013","2412.30","2422.90","2398.70","2402.65"
"NIFTY METAL","16 Dec 2013","2399.55","2414.90","2376.10","2401.05"
"NIFTY METAL","13 Dec 2013","2404.20","2412.45","2387.45","2398.80"
"NIFTY METAL","12 Dec 2013","2429.05","2436.00","2407.85","2412.85"
"NIFTY METAL","11 Dec 2013","2451.05","2465.05","2429.85","2446.15"
"NIFTY METAL","10 Dec 2013","2450.45","2465.80","2420.25","2460.45"
"NIFTY METAL","09 Dec 2013","2476.95","2478.10","2429.95","2445.50"
"NIFTY METAL","06 Dec 2013","2408.95","2436.45","2408.95","2427.75"
"NIFTY METAL","05 Dec 2013","2419.50","2424.00","2404.40","2412.75"
"NIFTY METAL","04 Dec 2013","2379.25","2410.50","2379.00","2386.60"
"NIFTY METAL","03 Dec 2013","2367.15","2398.25","2367.15","2380.20"
"NIFTY METAL","02 Dec 2013","2345.85","2383.15","2345.85","2374.10"
"NIFTY METAL","29 Nov 2013","2315.30","2348.90","2315.30","2346.00"
"NIFTY METAL","28 Nov 2013","2291.80","2316.50","2291.80","2306.10"
"NIFTY METAL","27 Nov 2013","2270.70","2286.35","2260.45","2282.50"
"NIFTY METAL","26 Nov 2013","2287.35","2310.40","2270.10","2273.70"
"NIFTY METAL","25 Nov 2013","2280.45","2305.90","2275.35","2295.05"
"NIFTY METAL","22 Nov 2013","2292.50","2306.00","2255.25","2272.45"
"NIFTY METAL","21 Nov 2013","2311.95","2315.20","2270.90","2278.25"
"NIFTY METAL","20 Nov 2013","2314.40","2345.60","2306.75","2316.80"
"NIFTY METAL","19 Nov 2013","2311.90","2339.55","2294.45","2314.55"
"NIFTY METAL","18 Nov 2013","2302.50","2312.55","2290.40","2309.95"
"NIFTY METAL","14 Nov 2013","2274.05","2306.35","2268.90","2288.75"
"NIFTY METAL","13 Nov 2013","2244.45","2273.50","2237.00","2257.50"
"NIFTY METAL","12 Nov 2013","2293.20","2297.40","2246.75","2253.55"
"NIFTY METAL","11 Nov 2013","2319.65","2321.35","2286.75","2294.20"
"NIFTY METAL","08 Nov 2013","2307.55","2330.20","2304.90","2320.05"
"NIFTY METAL","07 Nov 2013","2295.55","2345.10","2292.85","2313.15"
"NIFTY METAL","06 Nov 2013","2320.40","2333.60","2293.80","2295.90"
"NIFTY METAL","05 Nov 2013","2312.05","2344.50","2294.65","2325.25"
"NIFTY METAL","03 Nov 2013","2327.55","2332.25","2318.20","2322.20"
"NIFTY METAL","01 Nov 2013","2282.20","2319.05","2282.20","2311.60"
"NIFTY METAL","31 Oct 2013","2239.25","2293.20","2239.25","2284.15"
"NIFTY METAL","30 Oct 2013","2250.10","2255.65","2230.85","2245.20"
"NIFTY METAL","29 Oct 2013","2190.20","2253.00","2185.50","2244.95"
"NIFTY METAL","28 Oct 2013","2238.80","2244.25","2193.35","2195.50"
"NIFTY METAL","25 Oct 2013","2250.75","2254.10","2218.60","2230.35"
"NIFTY METAL","24 Oct 2013","2269.55","2304.45","2254.40","2259.90"
"NIFTY METAL","23 Oct 2013","2286.20","2309.25","2251.00","2274.70"
"NIFTY METAL","22 Oct 2013","2277.25","2300.40","2272.55","2283.35"
"NIFTY METAL","21 Oct 2013","2240.50","2281.10","2240.50","2277.90"
"NIFTY METAL","18 Oct 2013","2166.85","2248.40","2166.85","2236.65"
"NIFTY METAL","17 Oct 2013","2157.25","2192.10","2156.65","2164.40"
"NIFTY METAL","15 Oct 2013","2146.65","2171.00","2120.90","2163.95"
"NIFTY METAL","14 Oct 2013","2164.35","2169.40","2144.90","2148.30"
"NIFTY METAL","11 Oct 2013","2218.60","2218.80","2159.50","2164.45"
"NIFTY METAL","10 Oct 2013","2179.95","2216.05","2179.95","2195.95"
"NIFTY METAL","09 Oct 2013","2150.15","2188.05","2148.30","2183.20"
"NIFTY METAL","08 Oct 2013","2191.90","2194.95","2160.40","2164.75"
"NIFTY METAL","07 Oct 2013","2154.40","2183.80","2136.55","2181.60"
"NIFTY METAL","04 Oct 2013","2130.60","2183.65","2124.80","2160.55"
"NIFTY METAL","03 Oct 2013","2075.95","2152.55","2075.95","2145.60"
"NIFTY METAL","01 Oct 2013","2071.30","2072.35","2035.65","2064.30"
"NIFTY METAL","30 Sep 2013","2104.50","2108.45","2056.35","2067.80"
"NIFTY METAL","27 Sep 2013","2156.40","2169.85","2113.70","2122.35"
"NIFTY METAL","26 Sep 2013","2142.65","2181.95","2139.20","2156.40"
"NIFTY METAL","25 Sep 2013","2124.50","2149.35","2100.20","2145.70"
"NIFTY METAL","24 Sep 2013","2131.30","2145.00","2117.45","2121.90"
"NIFTY METAL","23 Sep 2013","2127.35","2158.70","2121.75","2146.10"
"NIFTY METAL","20 Sep 2013","2164.75","2164.75","2103.15","2142.25"
