"Index Name","Date","Open","High","Low","Close"
"NIFTY FMCG","31 Dec 2020","34255.10","34324.95","34109.50","34177.10"
"NIFTY FMCG","30 Dec 2020","34323.95","34362.70","34039.20","34313.70"
"NIFTY FMCG","29 Dec 2020","34313.70","34377.40","33982.35","34181.95"
"NIFTY FMCG","28 Dec 2020","34262.05","34369.40","34079.45","34181.10"
"NIFTY FMCG","24 Dec 2020","34191.20","34288.45","33769.35","34115.65"
"NIFTY FMCG","23 Dec 2020","33392.50","34040.95","33284.75","33966.00"
"NIFTY FMCG","22 Dec 2020","33195.70","33544.55","32633.75","33329.05"
"NIFTY FMCG","21 Dec 2020","34121.75","34121.75","32570.75","33151.10"
"NIFTY FMCG","18 Dec 2020","34090.05","34173.50","33878.20","34102.70"
"NIFTY FMCG","17 Dec 2020","34221.40","34234.80","33955.35","34013.55"
"NIFTY FMCG","16 Dec 2020","34058.25","34352.75","34037.30","34195.85"
"NIFTY FMCG","15 Dec 2020","34329.50","34360.80","33906.10","33967.90"
"NIFTY FMCG","14 Dec 2020","34505.35","34596.05","34334.60","34411.65"
"NIFTY FMCG","11 Dec 2020","34245.25","34427.70","33987.25","34364.85"
"NIFTY FMCG","10 Dec 2020","33161.40","34122.50","33002.00","34054.80"
"NIFTY FMCG","09 Dec 2020","33019.65","33182.35","32954.40","33125.50"
"NIFTY FMCG","08 Dec 2020","32969.40","33086.00","32572.25","32849.85"
"NIFTY FMCG","07 Dec 2020","32358.60","32907.45","32351.95","32866.90"
"NIFTY FMCG","04 Dec 2020","32044.05","32404.85","32016.50","32356.75"
"NIFTY FMCG","03 Dec 2020","32022.25","32027.65","31754.05","31908.65"
"NIFTY FMCG","02 Dec 2020","31811.15","31918.80","31591.85","31820.25"
"NIFTY FMCG","01 Dec 2020","32090.80","32090.80","31655.65","31705.25"
"NIFTY FMCG","27 Nov 2020","31786.40","31898.20","31431.50","31718.80"
"NIFTY FMCG","26 Nov 2020","31548.45","31765.50","31305.65","31701.30"
"NIFTY FMCG","25 Nov 2020","31926.35","32006.00","31350.35","31441.70"
"NIFTY FMCG","24 Nov 2020","31600.40","31878.10","31576.95","31832.20"
"NIFTY FMCG","23 Nov 2020","31593.60","31610.20","31358.80","31568.10"
"NIFTY FMCG","20 Nov 2020","31234.80","31531.70","31116.05","31454.35"
"NIFTY FMCG","19 Nov 2020","30833.70","31353.80","30783.35","31085.20"
