"Index Name","Date","Open","High","Low","Close"
"NIFTY FMCG","30 Dec 2011","10246.75","10321.30","10167.15","10217.15"
"NIFTY FMCG","29 Dec 2011","10282.20","10330.75","10206.90","10244.95"
"NIFTY FMCG","28 Dec 2011","10446.35","10450.20","10285.20","10304.25"
"NIFTY FMCG","27 Dec 2011","10444.65","10460.45","10355.50","10429.70"
"NIFTY FMCG","26 Dec 2011","10354.95","10471.35","10337.10","10447.15"
"NIFTY FMCG","23 Dec 2011","10385.30","10437.65","10336.00","10370.55"
"NIFTY FMCG","22 Dec 2011","10222.05","10380.35","10217.00","10358.25"
"NIFTY FMCG","21 Dec 2011","10208.95","10286.35","10165.90","10262.95"
"NIFTY FMCG","20 Dec 2011","10139.50","10202.95","10099.80","10126.55"
"NIFTY FMCG","19 Dec 2011","10015.90","10114.35","9912.95","10094.90"
"NIFTY FMCG","16 Dec 2011","10197.05","10376.15","9988.30","10043.20"
"NIFTY FMCG","15 Dec 2011","10135.65","10250.35","10079.15","10211.00"
"NIFTY FMCG","14 Dec 2011","10127.55","10262.25","10124.55","10162.15"
"NIFTY FMCG","13 Dec 2011","10058.70","10161.60","10033.95","10132.95"
"NIFTY FMCG","12 Dec 2011","10194.45","10205.85","10042.80","10063.65"
"NIFTY FMCG","09 Dec 2011","10207.45","10226.45","10118.65","10143.90"
"NIFTY FMCG","08 Dec 2011","10447.60","10502.80","10227.45","10274.95"
"NIFTY FMCG","07 Dec 2011","10425.65","10558.55","10409.65","10459.50"
"NIFTY FMCG","05 Dec 2011","10446.40","10496.20","10345.45","10401.60"
"NIFTY FMCG","02 Dec 2011","10348.25","10482.60","10324.75","10458.10"
"NIFTY FMCG","01 Dec 2011","10396.35","10469.45","10321.95","10335.95"
"NIFTY FMCG","30 Nov 2011","10123.00","10311.75","10107.10","10271.40"
"NIFTY FMCG","29 Nov 2011","10114.90","10161.05","10072.95","10149.20"
"NIFTY FMCG","28 Nov 2011","9990.90","10153.30","9968.60","10079.55"
"NIFTY FMCG","25 Nov 2011","9950.05","9988.60","9879.95","9909.40"
"NIFTY FMCG","24 Nov 2011","9982.00","10050.90","9856.35","9966.60"
"NIFTY FMCG","23 Nov 2011","10098.70","10098.70","9841.65","9977.50"
"NIFTY FMCG","22 Nov 2011","10322.65","10341.45","10080.85","10104.95"
"NIFTY FMCG","21 Nov 2011","10269.25","10336.55","10195.15","10236.60"
"NIFTY FMCG","18 Nov 2011","10440.85","10478.75","10228.15","10306.35"
"NIFTY FMCG","17 Nov 2011","10640.85","10640.85","10443.55","10492.75"
"NIFTY FMCG","16 Nov 2011","10580.75","10692.85","10524.95","10646.10"
"NIFTY FMCG","15 Nov 2011","10713.70","10724.80","10577.95","10599.40"
"NIFTY FMCG","14 Nov 2011","10768.95","10861.90","10718.95","10736.50"
"NIFTY FMCG","11 Nov 2011","10736.65","10834.00","10685.80","10744.55"
"NIFTY FMCG","09 Nov 2011","10643.10","10862.35","10637.95","10762.35"
"NIFTY FMCG","08 Nov 2011","10587.55","10684.40","10579.20","10643.00"
"NIFTY FMCG","04 Nov 2011","10608.50","10638.45","10565.00","10605.70"
"NIFTY FMCG","03 Nov 2011","10562.75","10601.30","10517.90","10580.15"
"NIFTY FMCG","02 Nov 2011","10549.50","10658.60","10549.50","10604.60"
"NIFTY FMCG","01 Nov 2011","10599.50","10626.75","10555.15","10577.50"
"NIFTY FMCG","31 Oct 2011","10587.60","10684.40","10522.50","10670.05"
"NIFTY FMCG","28 Oct 2011","10520.25","10608.15","10500.30","10592.10"
"NIFTY FMCG","26 Oct 2011","10406.40","10464.35","10390.80","10427.85"
"NIFTY FMCG","25 Oct 2011","10256.05","10439.00","10192.05","10369.50"
"NIFTY FMCG","24 Oct 2011","10098.40","10267.20","10098.40","10215.90"
"NIFTY FMCG","21 Oct 2011","10170.75","10199.50","10055.75","10077.25"
"NIFTY FMCG","20 Oct 2011","10196.60","10213.60","10114.50","10143.10"
"NIFTY FMCG","19 Oct 2011","10149.40","10262.15","10116.15","10237.20"
"NIFTY FMCG","18 Oct 2011","10153.75","10198.05","10073.65","10118.70"
"NIFTY FMCG","17 Oct 2011","10161.60","10222.90","10114.00","10208.25"
"NIFTY FMCG","14 Oct 2011","10047.05","10193.90","10039.35","10164.40"
"NIFTY FMCG","13 Oct 2011","10080.45","10188.15","10024.50","10062.60"
"NIFTY FMCG","12 Oct 2011","9949.90","10144.85","9925.75","10124.20"
"NIFTY FMCG","11 Oct 2011","10000.80","10049.40","9922.00","9934.15"
"NIFTY FMCG","10 Oct 2011","9864.10","10001.20","9842.50","9945.75"
"NIFTY FMCG","07 Oct 2011","9815.45","9917.55","9781.00","9896.65"
"NIFTY FMCG","05 Oct 2011","9646.65","9824.75","9646.65","9679.45"
"NIFTY FMCG","04 Oct 2011","9751.20","9820.30","9573.35","9640.20"
"NIFTY FMCG","03 Oct 2011","9857.40","9860.30","9738.15","9774.35"
"NIFTY FMCG","30 Sep 2011","10039.40","10058.90","9901.65","9947.65"
"NIFTY FMCG","29 Sep 2011","9851.70","10100.65","9849.10","10069.45"
"NIFTY FMCG","28 Sep 2011","9835.95","9906.05","9789.50","9893.85"
"NIFTY FMCG","27 Sep 2011","9645.90","9836.35","9645.90","9817.30"
"NIFTY FMCG","26 Sep 2011","9782.45","9782.45","9470.25","9594.65"
"NIFTY FMCG","23 Sep 2011","9692.90","9813.80","9648.55","9743.15"
"NIFTY FMCG","22 Sep 2011","9961.90","9961.90","9694.95","9726.65"
"NIFTY FMCG","21 Sep 2011","10042.70","10089.60","9961.05","10012.05"
"NIFTY FMCG","20 Sep 2011","9942.60","10067.80","9926.90","10034.05"
"NIFTY FMCG","19 Sep 2011","10025.30","10025.30","9912.75","9924.80"
"NIFTY FMCG","16 Sep 2011","10158.30","10197.15","9999.75","10023.10"
"NIFTY FMCG","15 Sep 2011","10256.85","10256.85","10051.65","10152.20"
"NIFTY FMCG","14 Sep 2011","10065.05","10200.55","9941.75","10178.85"
"NIFTY FMCG","13 Sep 2011","10065.25","10168.30","10021.00","10047.05"
"NIFTY FMCG","12 Sep 2011","9999.10","10094.45","9992.95","10048.50"
"NIFTY FMCG","09 Sep 2011","10100.80","10169.25","10033.60","10059.20"
"NIFTY FMCG","08 Sep 2011","10115.90","10150.65","10034.30","10083.15"
"NIFTY FMCG","07 Sep 2011","10148.35","10162.30","10093.10","10108.25"
"NIFTY FMCG","06 Sep 2011","10116.65","10164.85","10048.40","10142.70"
"NIFTY FMCG","05 Sep 2011","10149.50","10166.75","10050.85","10137.80"
"NIFTY FMCG","02 Sep 2011","10271.35","10271.35","9985.30","10148.95"
"NIFTY FMCG","30 Aug 2011","10124.45","10129.30","10001.90","10050.20"
"NIFTY FMCG","29 Aug 2011","9926.35","10098.40","9876.05","10063.40"
"NIFTY FMCG","26 Aug 2011","10103.55","10122.55","9822.15","9892.00"
"NIFTY FMCG","25 Aug 2011","10090.00","10151.75","10068.85","10089.70"
"NIFTY FMCG","24 Aug 2011","10111.75","10162.45","10031.20","10079.75"
"NIFTY FMCG","23 Aug 2011","10077.05","10149.90","9979.95","10120.80"
"NIFTY FMCG","22 Aug 2011","9926.30","10099.85","9875.90","10072.40"
"NIFTY FMCG","19 Aug 2011","10039.75","10099.60","9920.60","9950.30"
"NIFTY FMCG","18 Aug 2011","10171.70","10210.60","10091.00","10109.50"
