"Index Name","Date","Open","High","Low","Close"
"NIFTY BANK","31 Dec 2012","12442.85","12512.70","12427.70","12474.25"
"NIFTY BANK","28 Dec 2012","12494.15","12494.15","12394.15","12458.15"
"NIFTY BANK","27 Dec 2012","12516.05","12523.50","12436.65","12459.70"
"NIFTY BANK","26 Dec 2012","12350.25","12519.00","12304.70","12479.45"
"NIFTY BANK","24 Dec 2012","12363.85","12366.25","12265.75","12317.70"
"NIFTY BANK","21 Dec 2012","12423.60","12432.20","12288.90","12315.05"
"NIFTY BANK","20 Dec 2012","12514.60","12514.60","12385.10","12486.50"
"NIFTY BANK","19 Dec 2012","12514.00","12571.60","12455.55","12510.25"
"NIFTY BANK","18 Dec 2012","12455.70","12522.65","12197.20","12477.15"
"NIFTY BANK","17 Dec 2012","12403.65","12462.25","12402.70","12427.45"
"NIFTY BANK","14 Dec 2012","12247.25","12447.35","12242.80","12424.70"
"NIFTY BANK","13 Dec 2012","12337.35","12438.85","12251.05","12269.15"
"NIFTY BANK","12 Dec 2012","12374.70","12385.55","12271.35","12301.70"
"NIFTY BANK","11 Dec 2012","12418.95","12538.90","12238.00","12344.60"
"NIFTY BANK","10 Dec 2012","12380.00","12409.75","12341.15","12381.65"
"NIFTY BANK","07 Dec 2012","12462.40","12477.85","12305.65","12363.70"
"NIFTY BANK","06 Dec 2012","12358.35","12480.60","12142.60","12427.55"
"NIFTY BANK","05 Dec 2012","12240.85","12314.80","12219.30","12281.60"
"NIFTY BANK","04 Dec 2012","12092.75","12215.50","12075.90","12197.15"
"NIFTY BANK","03 Dec 2012","12126.60","12165.65","12053.45","12103.90"
"NIFTY BANK","30 Nov 2012","12082.55","12175.30","12001.15","12158.90"
"NIFTY BANK","29 Nov 2012","11706.90","12035.40","11703.25","11992.80"
"NIFTY BANK","27 Nov 2012","11502.20","11663.50","11502.20","11657.40"
"NIFTY BANK","26 Nov 2012","11534.20","11534.20","11411.10","11432.45"
"NIFTY BANK","23 Nov 2012","11540.60","11549.00","11392.00","11475.80"
"NIFTY BANK","22 Nov 2012","11497.35","11570.85","11495.05","11508.35"
"NIFTY BANK","21 Nov 2012","11352.20","11477.35","11303.75","11465.35"
"NIFTY BANK","20 Nov 2012","11373.95","11409.80","11269.70","11318.30"
"NIFTY BANK","19 Nov 2012","11342.65","11378.25","11256.40","11306.95"
"NIFTY BANK","16 Nov 2012","11487.55","11537.15","11306.05","11335.50"
"NIFTY BANK","15 Nov 2012","11493.10","11530.25","11419.05","11521.40"
"NIFTY BANK","13 Nov 2012","11585.30","11598.25","11513.40","11533.90"
"NIFTY BANK","12 Nov 2012","11488.10","11608.80","11462.30","11583.85"
"NIFTY BANK","09 Nov 2012","11608.80","11663.90","11427.20","11475.60"
"NIFTY BANK","08 Nov 2012","11561.35","11637.95","11533.30","11613.55"
"NIFTY BANK","07 Nov 2012","11545.35","11719.10","11519.60","11665.50"
"NIFTY BANK","06 Nov 2012","11427.95","11568.45","11427.95","11539.05"
"NIFTY BANK","05 Nov 2012","11449.70","11489.30","11401.30","11475.15"
"NIFTY BANK","02 Nov 2012","11450.65","11477.55","11394.15","11460.45"
"NIFTY BANK","01 Nov 2012","11266.50","11349.40","11230.20","11315.05"
"NIFTY BANK","31 Oct 2012","11204.95","11290.00","11125.20","11268.80"
"NIFTY BANK","30 Oct 2012","11467.20","11600.05","11173.80","11203.00"
"NIFTY BANK","29 Oct 2012","11506.50","11585.80","11431.95","11472.15"
"NIFTY BANK","26 Oct 2012","11580.85","11631.25","11468.25","11509.15"
"NIFTY BANK","25 Oct 2012","11542.30","11643.40","11542.30","11614.50"
"NIFTY BANK","23 Oct 2012","11605.80","11656.80","11534.55","11578.15"
"NIFTY BANK","22 Oct 2012","11422.10","11619.25","11419.40","11607.40"
"NIFTY BANK","19 Oct 2012","11539.05","11605.65","11424.25","11491.20"
"NIFTY BANK","18 Oct 2012","11406.45","11594.60","11364.20","11586.35"
"NIFTY BANK","17 Oct 2012","11417.10","11425.45","11302.90","11358.25"
"NIFTY BANK","16 Oct 2012","11495.50","11508.50","11328.25","11348.00"
"NIFTY BANK","15 Oct 2012","11397.70","11454.80","11288.40","11441.80"
"NIFTY BANK","12 Oct 2012","11469.20","11527.15","11372.10","11388.45"
"NIFTY BANK","11 Oct 2012","11334.90","11476.95","11244.70","11431.30"
"NIFTY BANK","10 Oct 2012","11380.25","11380.25","11271.15","11291.50"
"NIFTY BANK","09 Oct 2012","11442.75","11528.35","11373.70","11446.10"
"NIFTY BANK","08 Oct 2012","11530.65","11530.65","11342.85","11362.20"
"NIFTY BANK","05 Oct 2012","11745.20","11745.20","10043.60","11511.40"
"NIFTY BANK","04 Oct 2012","11460.15","11685.55","11460.15","11636.05"
"NIFTY BANK","03 Oct 2012","11440.20","11471.85","11361.65","11414.95"
"NIFTY BANK","01 Oct 2012","11462.10","11466.05","11366.40","11420.45"
"NIFTY BANK","28 Sep 2012","11486.55","11536.85","11437.90","11456.80"
"NIFTY BANK","27 Sep 2012","11466.25","11490.25","11378.35","11419.45"
"NIFTY BANK","26 Sep 2012","11385.70","11441.05","11322.25","11427.25"
"NIFTY BANK","25 Sep 2012","11450.45","11517.65","11321.20","11420.75"
"NIFTY BANK","24 Sep 2012","11359.30","11533.75","11359.30","11423.50"
"NIFTY BANK","21 Sep 2012","10973.15","11433.10","10973.15","11358.50"
"NIFTY BANK","20 Sep 2012","10907.70","11031.80","10887.00","10920.80"
"NIFTY BANK","18 Sep 2012","10949.95","11065.00","10922.70","11043.50"
"NIFTY BANK","17 Sep 2012","10797.10","11045.45","10797.10","10981.65"
"NIFTY BANK","14 Sep 2012","10408.25","10664.55","10408.25","10642.90"
"NIFTY BANK","13 Sep 2012","10213.85","10259.40","10171.25","10207.80"
"NIFTY BANK","12 Sep 2012","10176.45","10223.95","10109.60","10183.45"
"NIFTY BANK","11 Sep 2012","10020.75","10154.20","10006.50","10135.90"
"NIFTY BANK","10 Sep 2012","10153.80","10181.85","10041.25","10069.85"
"NIFTY BANK","08 Sep 2012","10127.60","10162.15","10127.60","10147.05"
"NIFTY BANK","07 Sep 2012","10047.15","10134.75","10036.45","10122.00"
"NIFTY BANK","06 Sep 2012","9846.55","9947.45","9831.35","9893.15"
"NIFTY BANK","05 Sep 2012","9965.00","9976.40","9814.05","9827.90"
"NIFTY BANK","04 Sep 2012","9967.45","10033.00","9916.85","10020.65"
"NIFTY BANK","03 Sep 2012","10030.85","10082.50","9941.50","9963.00"
"NIFTY BANK","31 Aug 2012","10037.00","10130.95","9948.70","9990.50"
"NIFTY BANK","30 Aug 2012","9978.20","10130.90","9959.05","10085.20"
"NIFTY BANK","29 Aug 2012","10077.40","10127.00","9998.10","10011.90"
"NIFTY BANK","28 Aug 2012","10149.95","10151.35","10022.85","10059.40"
"NIFTY BANK","27 Aug 2012","10338.25","10338.25","10134.40","10150.40"
"NIFTY BANK","24 Aug 2012","10404.50","10412.25","10318.55","10332.85"
"NIFTY BANK","23 Aug 2012","10508.75","10560.85","10413.30","10457.70"
"NIFTY BANK","22 Aug 2012","10413.95","10533.70","10401.75","10472.20"
"NIFTY BANK","21 Aug 2012","10436.85","10484.55","10353.85","10469.50"
"NIFTY BANK","17 Aug 2012","10425.85","10505.85","10354.70","10417.90"
"NIFTY BANK","16 Aug 2012","10537.95","10551.05","10405.70","10426.75"
"NIFTY BANK","14 Aug 2012","10411.55","10547.10","10387.95","10519.15"
"NIFTY BANK","13 Aug 2012","10339.20","10415.20","10284.05","10401.30"
"NIFTY BANK","10 Aug 2012","10427.35","10449.25","10272.05","10358.95"
"NIFTY BANK","09 Aug 2012","10572.40","10614.20","10425.15","10445.90"
"NIFTY BANK","08 Aug 2012","10621.00","10640.75","10511.35","10529.25"
"NIFTY BANK","07 Aug 2012","10499.70","10616.90","10463.55","10591.95"
"NIFTY BANK","06 Aug 2012","10426.75","10501.45","10426.75","10462.40"
"NIFTY BANK","03 Aug 2012","10312.80","10336.25","10209.15","10315.60"
"NIFTY BANK","02 Aug 2012","10408.95","10417.50","10310.85","10379.60"
"NIFTY BANK","01 Aug 2012","10347.80","10445.20","10324.60","10419.90"
"NIFTY BANK","31 Jul 2012","10462.80","10467.95","10239.70","10384.10"
"NIFTY BANK","30 Jul 2012","10222.55","10427.05","10222.55","10412.15"
"NIFTY BANK","27 Jul 2012","10256.25","10401.65","10102.75","10140.55"
"NIFTY BANK","26 Jul 2012","10306.50","10314.05","10056.15","10083.80"
"NIFTY BANK","25 Jul 2012","10286.55","10315.40","10224.75","10267.85"
"NIFTY BANK","24 Jul 2012","10282.65","10349.45","10237.25","10299.00"
"NIFTY BANK","23 Jul 2012","10401.70","10402.25","10254.00","10274.60"
"NIFTY BANK","20 Jul 2012","10622.85","10622.85","10463.40","10481.60"
"NIFTY BANK","19 Jul 2012","10684.40","10708.60","10606.60","10622.05"
"NIFTY BANK","18 Jul 2012","10569.05","10629.15","10498.60","10607.10"
"NIFTY BANK","17 Jul 2012","10648.70","10673.50","10518.95","10558.05"
"NIFTY BANK","16 Jul 2012","10614.10","10692.80","10552.70","10568.20"
