"Index Name","Date","Open","High","Low","Close"
"NIFTY BANK","30 Dec 2011","8073.20","8120.15","7925.15","7968.65"
"NIFTY BANK","29 Dec 2011","8050.30","8137.40","7986.75","8027.40"
"NIFTY BANK","28 Dec 2011","8256.10","8256.10","8053.15","8111.40"
"NIFTY BANK","27 Dec 2011","8348.55","8365.75","8223.85","8275.50"
"NIFTY BANK","26 Dec 2011","8301.35","8420.20","8292.65","8374.55"
"NIFTY BANK","23 Dec 2011","8406.20","8451.95","8253.45","8296.45"
"NIFTY BANK","22 Dec 2011","8106.20","8415.70","8064.15","8384.65"
"NIFTY BANK","21 Dec 2011","7999.00","8235.65","7936.00","8189.15"
"NIFTY BANK","20 Dec 2011","7948.45","7961.70","7766.35","7798.55"
"NIFTY BANK","19 Dec 2011","8122.25","8122.25","7801.55","7920.75"
"NIFTY BANK","16 Dec 2011","8482.25","8602.80","8127.20","8171.90"
"NIFTY BANK","15 Dec 2011","8449.45","8509.50","8375.65","8445.10"
"NIFTY BANK","14 Dec 2011","8549.55","8696.90","8482.95","8533.00"
"NIFTY BANK","13 Dec 2011","8475.85","8642.35","8393.30","8571.95"
"NIFTY BANK","12 Dec 2011","8900.90","8920.25","8504.45","8543.40"
"NIFTY BANK","09 Dec 2011","8786.35","8932.00","8689.85","8811.10"
"NIFTY BANK","08 Dec 2011","9126.45","9153.40","8871.25","8915.70"
"NIFTY BANK","07 Dec 2011","9235.35","9273.10","9133.55","9176.25"
"NIFTY BANK","05 Dec 2011","9154.90","9215.40","9073.80","9173.75"
"NIFTY BANK","02 Dec 2011","8924.15","9200.65","8859.65","9172.75"
"NIFTY BANK","01 Dec 2011","8872.80","9033.85","8821.50","8895.30"
"NIFTY BANK","30 Nov 2011","8529.05","8704.10","8490.35","8564.10"
"NIFTY BANK","29 Nov 2011","8824.55","8843.90","8587.45","8623.90"
"NIFTY BANK","28 Nov 2011","8598.70","8809.95","8598.70","8793.15"
"NIFTY BANK","25 Nov 2011","8438.20","8558.60","8360.55","8488.60"
"NIFTY BANK","24 Nov 2011","8412.55","8504.40","8276.75","8472.50"
"NIFTY BANK","23 Nov 2011","8556.40","8556.40","8240.45","8399.30"
"NIFTY BANK","22 Nov 2011","8603.85","8698.20","8544.05","8611.70"
"NIFTY BANK","21 Nov 2011","8806.70","8806.70","8522.30","8554.15"
"NIFTY BANK","18 Nov 2011","8867.80","8872.65","8706.00","8850.25"
"NIFTY BANK","17 Nov 2011","9049.30","9124.90","8899.65","8930.90"
"NIFTY BANK","16 Nov 2011","9055.60","9145.65","8957.05","9061.55"
"NIFTY BANK","15 Nov 2011","9254.75","9308.50","9062.40","9085.70"
"NIFTY BANK","14 Nov 2011","9416.35","9458.35","9254.30","9275.00"
"NIFTY BANK","11 Nov 2011","9553.00","9571.85","9270.35","9292.55"
"NIFTY BANK","09 Nov 2011","9896.15","9896.15","9565.10","9592.65"
"NIFTY BANK","08 Nov 2011","9855.95","9893.95","9732.85","9852.55"
"NIFTY BANK","04 Nov 2011","9887.90","9914.10","9808.10","9836.35"
"NIFTY BANK","03 Nov 2011","9743.85","9814.65","9648.65","9782.50"
"NIFTY BANK","02 Nov 2011","9739.10","9888.70","9726.75","9781.05"
"NIFTY BANK","01 Nov 2011","9898.40","9984.35","9782.70","9822.25"
"NIFTY BANK","31 Oct 2011","9932.00","10080.05","9826.80","9989.65"
"NIFTY BANK","28 Oct 2011","9837.95","9932.40","9837.35","9917.05"
"NIFTY BANK","26 Oct 2011","9574.55","9607.30","9523.70","9546.60"
"NIFTY BANK","25 Oct 2011","9709.85","9817.10","9323.00","9511.60"
"NIFTY BANK","24 Oct 2011","9819.50","9916.60","9606.75","9647.85"
"NIFTY BANK","21 Oct 2011","9767.40","9811.35","9678.40","9695.35"
"NIFTY BANK","20 Oct 2011","9722.85","9763.80","9618.35","9746.40"
"NIFTY BANK","19 Oct 2011","9673.00","9865.85","9673.00","9841.35"
"NIFTY BANK","18 Oct 2011","9625.55","9634.55","9492.95","9583.90"
"NIFTY BANK","17 Oct 2011","9717.35","9788.20","9666.35","9721.30"
"NIFTY BANK","14 Oct 2011","9548.25","9691.85","9526.95","9660.40"
