"Index Name","Date","Open","High","Low","Close"
"NIFTY PHARMA","31 Dec 2013","7648.95","7674.40","7623.55","7634.95"
"NIFTY PHARMA","30 Dec 2013","7677.80","7686.55","7602.95","7620.95"
"NIFTY PHARMA","27 Dec 2013","7632.40","7671.30","7615.10","7661.20"
"NIFTY PHARMA","26 Dec 2013","7659.55","7689.25","7578.40","7601.35"
"NIFTY PHARMA","24 Dec 2013","7669.15","7726.20","7631.90","7641.05"
"NIFTY PHARMA","23 Dec 2013","7638.15","7704.60","7626.10","7644.05"
"NIFTY PHARMA","20 Dec 2013","7627.25","7655.10","7566.50","7646.60"
"NIFTY PHARMA","19 Dec 2013","7519.05","7642.15","7471.20","7597.65"
"NIFTY PHARMA","18 Dec 2013","7476.20","7540.75","7456.25","7517.30"
"NIFTY PHARMA","17 Dec 2013","7357.40","7459.45","7350.90","7442.55"
"NIFTY PHARMA","16 Dec 2013","7378.25","7383.05","7301.85","7313.75"
"NIFTY PHARMA","13 Dec 2013","7290.00","7336.90","7266.90","7276.90"
"NIFTY PHARMA","12 Dec 2013","7340.30","7374.75","7305.35","7319.25"
"NIFTY PHARMA","11 Dec 2013","7405.05","7428.75","7361.45","7386.95"
"NIFTY PHARMA","10 Dec 2013","7374.50","7419.00","7370.55","7406.60"
"NIFTY PHARMA","09 Dec 2013","7507.55","7507.55","7363.35","7384.75"
"NIFTY PHARMA","06 Dec 2013","7356.15","7404.15","7356.15","7365.75"
"NIFTY PHARMA","05 Dec 2013","7516.20","7522.85","7322.15","7344.15"
"NIFTY PHARMA","04 Dec 2013","7478.75","7484.70","7431.85","7441.40"
"NIFTY PHARMA","03 Dec 2013","7513.50","7543.20","7455.35","7478.05"
"NIFTY PHARMA","02 Dec 2013","7363.45","7516.15","7363.45","7502.10"
"NIFTY PHARMA","29 Nov 2013","7264.35","7361.65","7264.35","7351.80"
"NIFTY PHARMA","28 Nov 2013","7275.40","7310.55","7251.85","7268.10"
"NIFTY PHARMA","27 Nov 2013","7282.15","7290.85","7205.25","7245.90"
"NIFTY PHARMA","26 Nov 2013","7337.25","7392.35","7255.05","7272.65"
"NIFTY PHARMA","25 Nov 2013","7341.70","7360.60","7302.05","7337.20"
"NIFTY PHARMA","22 Nov 2013","7323.75","7328.55","7262.00","7293.20"
"NIFTY PHARMA","21 Nov 2013","7397.85","7398.10","7272.45","7283.55"
"NIFTY PHARMA","20 Nov 2013","7480.15","7519.85","7388.20","7400.65"
"NIFTY PHARMA","19 Nov 2013","7516.90","7557.55","7478.10","7497.10"
"NIFTY PHARMA","18 Nov 2013","7516.90","7528.80","7458.55","7517.80"
"NIFTY PHARMA","14 Nov 2013","7553.25","7565.20","7443.10","7461.50"
"NIFTY PHARMA","13 Nov 2013","7575.55","7625.65","7502.90","7518.75"
"NIFTY PHARMA","12 Nov 2013","7537.80","7580.50","7517.95","7523.65"
"NIFTY PHARMA","11 Nov 2013","7505.90","7571.15","7491.80","7519.35"
"NIFTY PHARMA","08 Nov 2013","7429.80","7544.85","7427.45","7491.55"
"NIFTY PHARMA","07 Nov 2013","7512.00","7540.35","7452.90","7481.75"
"NIFTY PHARMA","06 Nov 2013","7419.90","7508.60","7394.70","7476.90"
"NIFTY PHARMA","05 Nov 2013","7533.00","7543.70","7399.00","7413.30"
"NIFTY PHARMA","03 Nov 2013","7557.05","7573.30","7543.95","7552.05"
"NIFTY PHARMA","01 Nov 2013","7481.55","7529.10","7474.05","7502.80"
"NIFTY PHARMA","31 Oct 2013","7617.15","7626.85","7471.90","7495.95"
"NIFTY PHARMA","30 Oct 2013","7512.85","7616.25","7505.20","7605.75"
"NIFTY PHARMA","29 Oct 2013","7391.20","7521.25","7390.75","7508.30"
"NIFTY PHARMA","28 Oct 2013","7474.50","7489.90","7387.55","7397.55"
"NIFTY PHARMA","25 Oct 2013","7520.60","7539.65","7424.40","7473.20"
"NIFTY PHARMA","24 Oct 2013","7591.80","7611.35","7522.90","7542.90"
"NIFTY PHARMA","23 Oct 2013","7686.75","7699.95","7527.20","7582.65"
"NIFTY PHARMA","22 Oct 2013","7602.85","7676.20","7602.85","7648.15"
"NIFTY PHARMA","21 Oct 2013","7656.00","7700.35","7609.50","7634.30"
"NIFTY PHARMA","18 Oct 2013","7571.55","7644.35","7571.55","7632.20"
"NIFTY PHARMA","17 Oct 2013","7598.20","7648.80","7536.90","7546.95"
"NIFTY PHARMA","15 Oct 2013","7645.70","7668.10","7573.65","7589.00"
"NIFTY PHARMA","14 Oct 2013","7666.70","7693.80","7602.65","7612.85"
"NIFTY PHARMA","11 Oct 2013","7807.90","7807.90","7634.30","7642.05"
"NIFTY PHARMA","10 Oct 2013","7726.70","7753.75","7707.85","7731.55"
"NIFTY PHARMA","09 Oct 2013","7548.55","7746.65","7543.80","7710.60"
