"Index Name","Date","Open","High","Low","Close"
"NIFTY IT","31 Dec 2012","6028.20","6042.65","6009.10","6024.95"
"NIFTY IT","28 Dec 2012","5990.50","6052.25","5990.50","6044.25"
"NIFTY IT","27 Dec 2012","6047.05","6047.05","5952.75","5967.65"
"NIFTY IT","26 Dec 2012","6037.10","6048.25","6007.40","6023.60"
"NIFTY IT","24 Dec 2012","6016.85","6046.15","6013.90","6037.25"
"NIFTY IT","21 Dec 2012","5986.20","6025.15","5953.80","5981.30"
"NIFTY IT","20 Dec 2012","5985.00","6012.30","5951.25","5994.95"
"NIFTY IT","19 Dec 2012","5915.65","5980.95","5915.65","5976.25"
"NIFTY IT","18 Dec 2012","5882.85","5907.85","5845.55","5902.20"
"NIFTY IT","17 Dec 2012","5928.15","5970.65","5864.05","5877.20"
"NIFTY IT","14 Dec 2012","5888.90","5953.15","5888.90","5947.75"
"NIFTY IT","13 Dec 2012","5953.55","5970.05","5897.45","5909.50"
"NIFTY IT","12 Dec 2012","5946.05","5996.30","5918.55","5935.95"
"NIFTY IT","11 Dec 2012","5970.60","6009.30","5887.45","5917.60"
"NIFTY IT","10 Dec 2012","6013.80","6046.45","5951.50","5969.45"
"NIFTY IT","07 Dec 2012","6041.35","6068.20","5994.60","6006.25"
"NIFTY IT","06 Dec 2012","6162.30","6162.30","6013.30","6063.70"
"NIFTY IT","05 Dec 2012","6226.35","6226.35","6140.50","6149.45"
"NIFTY IT","04 Dec 2012","6256.60","6257.35","6215.60","6233.85"
"NIFTY IT","03 Dec 2012","6263.45","6299.70","6243.45","6269.85"
"NIFTY IT","30 Nov 2012","6217.75","6282.35","6209.80","6263.25"
"NIFTY IT","29 Nov 2012","6243.65","6248.00","6205.55","6226.60"
"NIFTY IT","27 Nov 2012","6189.25","6265.30","6186.35","6252.30"
"NIFTY IT","26 Nov 2012","6117.70","6180.35","6117.70","6174.45"
"NIFTY IT","23 Nov 2012","6097.50","6124.95","6055.95","6099.10"
"NIFTY IT","22 Nov 2012","6041.90","6101.35","6027.15","6087.95"
"NIFTY IT","21 Nov 2012","6004.05","6050.80","6001.40","6043.60"
"NIFTY IT","20 Nov 2012","6055.55","6055.55","5959.20","5990.85"
"NIFTY IT","19 Nov 2012","6035.25","6087.80","5992.65","6013.85"
"NIFTY IT","16 Nov 2012","6002.50","6117.00","5993.40","6030.50"
"NIFTY IT","15 Nov 2012","6093.40","6093.40","5989.30","6000.50"
"NIFTY IT","13 Nov 2012","6135.20","6142.30","6094.75","6106.10"
"NIFTY IT","12 Nov 2012","6111.00","6160.85","6111.00","6138.65"
"NIFTY IT","09 Nov 2012","6147.60","6148.10","6099.85","6110.45"
"NIFTY IT","08 Nov 2012","6138.00","6166.80","6120.80","6163.05"
"NIFTY IT","07 Nov 2012","6144.65","6210.40","6136.95","6192.75"
"NIFTY IT","06 Nov 2012","6144.50","6187.90","6128.10","6139.50"
"NIFTY IT","05 Nov 2012","6163.95","6176.35","6127.70","6144.20"
"NIFTY IT","02 Nov 2012","6134.85","6197.75","6131.75","6163.45"
"NIFTY IT","01 Nov 2012","6085.10","6109.50","6076.05","6101.85"
"NIFTY IT","31 Oct 2012","6053.50","6095.90","6053.50","6087.85"
"NIFTY IT","30 Oct 2012","6016.50","6082.90","6016.50","6066.10"
"NIFTY IT","29 Oct 2012","6012.65","6038.85","6003.85","6032.45"
"NIFTY IT","26 Oct 2012","6024.90","6059.10","6011.70","6025.40"
"NIFTY IT","25 Oct 2012","6055.00","6073.50","6033.30","6051.70"
"NIFTY IT","23 Oct 2012","6090.25","6100.70","6053.20","6063.15"
"NIFTY IT","22 Oct 2012","6096.65","6137.00","6087.50","6112.80"
